,Country Name,Region,Year,Exports,Tax revenue,FDI outflow,GDP growth,GDS,Imports,Poverty headcount,Unemployment,Resident's Savings,FCE,Income Measure,Education expenditure,Geographic Size,Life expectancy,Population
1530,Paraguay,South America,2007,0.207211224,0.050525999,0.22313259,0.633975858,0.724623398,0.159734821,0.096654275,0.162536443,0.128298137,0.275376602,0.095669554,0.838137396,0.024240759,0.586968842,0.00380444
1533,Paraguay,South America,2010,0.200615777,0.068379966,0.225886059,0.808940099,0.697641855,0.183407516,0.068153656,0.157434402,0.128647899,0.302358145,0.117654897,0.820122138,0.024240759,0.612782382,0.003933068
1534,Paraguay,South America,2011,0.19046441,0.076943314,0.224453812,0.598966666,0.695085711,0.17754664,0.061957869,0.161078717,0.129059409,0.304914289,0.1260493,1,0.024240759,0.620847048,0.003987358
1535,Paraguay,South America,2012,0.178484827,0.078514631,0.223833776,0.444947592,0.644476409,0.167486086,0.040892193,0.139941691,0.12849116,0.355523591,0.119253831,0.804046333,0.024240759,0.631522814,0.004044572
1539,Paraguay,South America,2016,0.173933563,0.080264632,0.226606233,0.598400926,0.691264745,0.125765442,0.021065675,0.182215743,0.129577494,0.308735255,0.148034644,0.781346544,0.024240759,0.667218875,0.004291994
1540,Peru,South America,2007,0.143916438,0.198591339,0.224700399,0.729474715,0.728461131,0.082032928,0.163568773,0.139577259,0.134275027,0.271538869,0.078747502,0.378064746,0.078141,0.656939732,0.020388656
1541,Peru,South America,2008,0.134333765,0.20040039,0.22610629,0.748229948,0.701814427,0.112815738,0.135068154,0.137755102,0.134962109,0.298185573,0.08994004,0.385664794,0.078141,0.662029726,0.020536982
1542,Peru,South America,2009,0.116788569,0.164882981,0.225410178,0.500575714,0.671998404,0.065108874,0.109045849,0.135204082,0.133823276,0.328001596,0.091805463,0.392450193,0.078141,0.664971346,0.020683392
1543,Peru,South America,2010,0.124179814,0.182334533,0.225296385,0.723740998,0.708391152,0.079867676,0.084262701,0.122084548,0.136364263,0.291608848,0.100066622,0.359512757,0.078141,0.673069063,0.02084213
1544,Peru,South America,2011,0.138473007,0.191013674,0.225048601,0.661902051,0.726386631,0.090979491,0.080545229,0.11771137,0.138605626,0.273613369,0.109127249,0.359416868,0.078141,0.687016969,0.021020979
1545,Peru,South America,2012,0.122169013,0.20099676,0.227619465,0.656120873,0.697986056,0.08884212,0.0755886,0.108965015,0.139032822,0.302013944,0.11419054,0.38525842,0.078141,0.700601303,0.021216923
1546,Peru,South America,2013,0.108064221,0.199032591,0.224838352,0.647263923,0.679945955,0.087544144,0.066914498,0.120991254,0.13856702,0.320054045,0.122318454,0.412311792,0.078141,0.71458226,0.021425373
1547,Peru,South America,2014,0.096308981,0.204007271,0.225608134,0.540244014,0.651010016,0.082576384,0.059479554,0.10787172,0.13700622,0.348989984,0.125916056,0.443833951,0.078141,0.726679259,0.021652506
1548,Peru,South America,2015,0.089261991,0.172884844,0.223636385,0.567076,0.635061646,0.080062935,0.058240397,0.110058309,0.135553963,0.364938354,0.128580946,0.486716569,0.078141,0.736198208,0.021910465
1549,Peru,South America,2016,0.096273434,0.153324363,0.226582418,0.588695905,0.636475188,0.072693487,0.057001239,0.127186589,0.135064982,0.363524812,0.133244504,0.496060458,0.078141,0.741750929,0.022213832
1552,Philippines,Asia,2009,0.136960518,0.117237334,0.227310175,0.511446184,0.577440344,0.126111113,0.140024783,0.131559767,0.143534279,0.422559656,0.058627582,0.348612397,0.018187591,0.571335289,0.066765279
1558,Philippines,Asia,2015,0.120879083,0.14005595,0.229188171,0.662553273,0.572951339,0.134697961,0.080545229,0.102769679,0.154836709,0.427048661,0.086608927,0.526339923,0.018187591,0.592323251,0.074033438
1560,Poland,Europe,2007,0.181265766,0.227602172,0.229086628,0.684547892,0.631162576,0.205086933,0.006195787,0.34074344,0.135266692,0.368837424,0.197068621,0.350540743,0.018685254,0.723734414,0.027250149
1561,Poland,Europe,2008,0.177520148,0.230726696,0.226786022,0.59630255,0.606525106,0.210346451,0.002478315,0.250364431,0.13712578,0.393474894,0.219586942,0.334355859,0.018684033,0.733649987,0.027253896
1562,Poland,Europe,2009,0.173928332,0.192447729,0.228006987,0.554122056,0.609004557,0.176680681,0.004956629,0.288629738,0.134042604,0.390995443,0.229180546,0.310953034,0.018682812,0.73864808,0.027272523
1563,Poland,Europe,2010,0.189676887,0.20228037,0.229736862,0.557281564,0.597194641,0.206081372,0.003717472,0.342201166,0.13354612,0.402805359,0.249833444,0.31286158,0.018682812,0.756866937,0.027194101
1564,Poland,Europe,2011,0.202933482,0.205030208,0.226877655,0.622274741,0.618014363,0.221324291,0.003717472,0.341836735,0.13813281,0.381985637,0.271952032,0.320108073,0.018679759,0.771699989,0.027208847
1565,Poland,Europe,2012,0.212035146,0.193271426,0.225376687,0.514434366,0.6172928,0.223218364,0.002478315,0.358600583,0.136130007,0.3827072,0.28314457,0.325613954,0.018679148,0.773392891,0.027208782
1566,Poland,Europe,2013,0.221127406,0.187192552,0.222980573,0.493197148,0.620041134,0.221923872,0.004956629,0.367346939,0.136325548,0.379958866,0.293137908,0.320981096,0.018678537,0.78177679,0.027192228
1567,Poland,Europe,2014,0.223839427,0.186639324,0.227748192,0.585107557,0.631000996,0.2306121,0.004956629,0.31851312,0.138080048,0.368999004,0.305263158,0.322631191,0.018677316,0.801688549,0.027171715
1568,Poland,Europe,2015,0.228974002,0.186538761,0.227243498,0.60195574,0.651477899,0.22578885,0.004956629,0.264212828,0.139626851,0.348522101,0.3248501,0.331025606,0.018677316,0.796690456,0.027153464
1569,Poland,Europe,2016,0.244022371,0.197090265,0.232198837,0.557863503,0.653349189,0.238692389,0.002478315,0.215379009,0.138729063,0.346650811,0.341505663,0.312557312,0.018677316,0.809911219,0.027141698
1570,Portugal,Europe,2007,0.14216526,0.283941676,0.235836562,0.544080981,0.559883679,0.180927687,0.003717472,0.281341108,0.125251635,0.440116321,0.313924051,0.351703183,0.005565885,0.825469801,0.007374095
1571,Portugal,Europe,2008,0.142522481,0.27875015,0.229986544,0.476627465,0.541423815,0.194913301,0.001239157,0.266034985,0.122663054,0.458576185,0.324183877,0.3505667,0.005565885,0.832160797,0.00738506
1572,Portugal,Europe,2009,0.121336649,0.244382065,0.228359847,0.3705029,0.540345014,0.150057809,0.002478315,0.334548105,0.122261779,0.459654986,0.321518987,0.34257063,0.005573213,0.838851793,0.007392317
1573,Portugal,Europe,2010,0.136158352,0.254491546,0.220927339,0.520367769,0.534793575,0.17389026,0.001239157,0.383381924,0.12203497,0.465206425,0.332445037,0.34106719,0.005573213,0.848767366,0.007395815
1574,Portugal,Europe,2011,0.159577487,0.28024491,0.241087524,0.414475634,0.546074773,0.180200512,0.006195787,0.452988338,0.123649439,0.453925227,0.331778814,0.318132341,0.005573213,0.896491097,0.007384615
1575,Portugal,Europe,2012,0.17732334,0.273969945,0.22994847,0.341662517,0.555805111,0.177679259,0.008674102,0.556851312,0.124169529,0.444194889,0.324716855,0.27913204,0.005573213,0.89326652,0.007353828
1576,Portugal,Europe,2013,0.187087595,0.306658697,0.232597179,0.438329652,0.562179328,0.179273309,0.011152416,0.58090379,0.125871869,0.437820672,0.348034644,0.277809935,0.005574141,0.904794381,0.007312351
1577,Portugal,Europe,2014,0.190342167,0.306404831,0.228371548,0.491212188,0.558959711,0.189839556,0.006195787,0.49744898,0.125271385,0.441040289,0.355896069,0.255629372,0.005574165,0.918015144,0.007271822
1578,Portugal,Europe,2015,0.19247364,0.308846558,0.223093791,0.522046005,0.572697959,0.188547525,0.006195787,0.444606414,0.126147289,0.427302041,0.365489674,0.264185686,0.005574165,0.918095759,0.00724084
1579,Portugal,Europe,2016,0.190314696,0.30095525,0.228510884,0.52905984,0.577388729,0.183039519,0.004956629,0.394314869,0.126598231,0.422611271,0.391738841,0.267458621,0.005574165,0.918095759,0.007217327
1600,Romania,Europe,2007,0.107543723,0.218151021,0.225517201,0.689860496,0.580719501,0.181215129,0.065675341,0.224489796,0.127722369,0.419280499,0.157495003,0.25561407,0.014018215,0.635219791,0.014826476
1601,Romania,Europe,2008,0.115257529,0.20512029,0.224911117,0.753808555,0.616946101,0.182741627,0.050805452,0.201895044,0.132587944,0.383053899,0.199467022,0.289365673,0.014018826,0.635219791,0.014577747
1602,Romania,Europe,2009,0.11455407,0.178987066,0.22455519,0.296635541,0.623539754,0.138194391,0.038413879,0.240889213,0.130956084,0.376460246,0.199600266,0.233354187,0.014028596,0.659807187,0.014454943
1603,Romania,Europe,2010,0.144726399,0.19574414,0.224891856,0.346475054,0.620455031,0.176910491,0.05204461,0.244533528,0.129822263,0.379544969,0.209327115,0.191151244,0.014027985,0.664724666,0.014368011
1604,Romania,Europe,2011,0.163921826,0.212566382,0.224611132,0.606081539,0.639349942,0.195317021,0.066914498,0.25255102,0.130120455,0.360650058,0.228247835,0.256775514,0.014035313,0.696164286,0.014296411
1605,Romania,Europe,2012,0.166501723,0.21154544,0.224237097,0.526145866,0.632951468,0.194730576,0.076827757,0.238338192,0.129369528,0.367048532,0.240373085,0.180127379,0.014026153,0.6962449,0.014231911
1606,Romania,Europe,2013,0.190509724,0.22198561,0.224453096,0.475107631,0.667307927,0.197215919,0.081784387,0.249635569,0.131124369,0.332692073,0.239173884,0.178732656,0.014026764,0.717768948,0.01417833
1607,Romania,Europe,2014,0.197084092,0.225067504,0.224882158,0.593856881,0.669606814,0.202273546,0.086741016,0.238702624,0.131512053,0.330393186,0.254497002,0.197290108,0.014029817,0.71269024,0.014124481
1608,Romania,Europe,2015,0.196395215,0.241973631,0.226026031,0.56424687,0.671373167,0.20411406,0.065675341,0.239067055,0.131327122,0.328626833,0.265956029,0.199551938,0.014029817,0.712770854,0.014057191
1609,Romania,Europe,2016,0.202096095,0.210766397,0.226279708,0.554904177,0.646797727,0.212963832,0.039653036,0.20590379,0.129790228,0.353202273,0.295003331,0.234201223,0.014029817,0.722605813,0.013975497
1611,Russian Federation,Europe,2008,0.142781374,0.18840768,0.233161952,0.627140445,0.775733691,0.067841468,0.001239157,0.217201166,0.244098081,0.224266309,0.241972019,0.22526757,1,0.482632834,0.102654424
1612,Russian Federation,Europe,2009,0.124777565,0.138962976,0.233647027,0.226244132,0.66988077,0.057156327,0.001239157,0.293367347,0.167053697,0.33011923,0.23077948,0.247820734,1,0.506938079,0.102685404
1613,Russian Federation,Europe,2010,0.131599281,0.14055249,0.233416726,0.605554607,0.733313143,0.061515858,0.001239157,0.259475219,0.211861661,0.266686857,0.245436376,0.239757871,1,0.512113524,0.102731616
1614,Russian Federation,Europe,2011,0.125403742,0.156203845,0.232945877,0.599387854,0.760128473,0.053651522,0,0.229227405,0.264251512,0.239871527,0.275682878,0.235310995,1,0.539965803,0.102811935
1615,Russian Federation,Europe,2012,0.119273128,0.152756355,0.230226033,0.59087825,0.743038532,0.055441698,0,0.189139942,0.257932929,0.256961468,0.294736842,0.231296903,1,0.552799618,0.102985496
1616,Russian Federation,Europe,2013,0.113602068,0.138568001,0.234248324,0.520916587,0.713493014,0.056782421,0,0.189868805,0.232897722,0.286506986,0.316189207,0.247049305,1,0.569543231,0.103205517
1617,Russian Federation,Europe,2014,0.120361309,0.14412925,0.23167041,0.489487617,0.714108933,0.058466823,0,0.17893586,0.218908954,0.285891067,0.31272485,0.220570967,1,0.574992765,0.10343087
1618,Russian Federation,Europe,2015,0.128864253,0.098977245,0.228704492,0.405947174,0.730485503,0.05823437,0,0.193877551,0.191323089,0.269514497,0.292871419,0,1,0.589527543,0.103630659
1619,Russian Federation,Europe,2016,0.113650909,0.073769122,0.229033814,0.472755479,0.715041544,0.058286421,0,0.19351312,0.177671019,0.284958456,0.293404397,0.234139621,1,0.604989387,0.103807618
1629,Rwanda,Africa,2016,0.057932179,0.1641625,0.225948781,0.650910177,0.459175429,0.149115548,0.644361834,0.420881924,0.127232287,0.540824571,0.004663558,0.319091715,0.001486882,0.409513145,0.008374424
1685,Serbia,Undefined,2012,0.166999885,0.235653189,0.226479925,0.445764829,0.437473778,0.254655571,0.065675341,0.865524781,0.126731166,0.562526222,0.160293138,0.22252038,0.005321023,0.710271808,0.004964049
1687,Serbia,Undefined,2014,0.200283023,0.294703176,0.226453418,0.417764672,0.473490847,0.258234603,0.085501859,0.691326531,0.127251396,0.526509153,0.168687542,0.207866854,0.005321023,0.726797762,0.004914678
1688,Serbia,Undefined,2015,0.21683569,0.301356446,0.226769888,0.522478148,0.512372588,0.272233129,0.081784387,0.634475219,0.12771655,0.487627412,0.17041972,0.211422869,0.005321023,0.725185474,0.004889313
1689,Serbia,Undefined,2016,0.234670714,0.317506219,0.226131651,0.569738638,0.532005068,0.279856768,0.079306072,0.547011662,0.127714322,0.467994932,0.180413058,0.205619512,0.005321023,0.738406237,0.004862602
1730,Slovak Republic,Europe,2007,0.420845489,0.204490603,0.229422342,0.800823392,0.719320356,0.480588106,0.004956629,0.397594752,0.129276008,0.280679644,0.255829447,0.248052413,0.002917586,0.68947329,0.003649106
1731,Slovak Republic,Europe,2008,0.403581775,0.199253784,0.225871839,0.638702237,0.694988688,0.473632828,0.004956629,0.337463557,0.129192257,0.305011312,0.291538974,0.245771025,0.002917586,0.70591863,0.003652429
1732,Slovak Republic,Europe,2009,0.338903568,0.183314826,0.231715216,0.298543243,0.618229578,0.380620848,0.004956629,0.42893586,0.126888484,0.381770422,0.286742172,0.249532794,0.002916976,0.71269024,0.003657599
1733,Slovak Republic,Europe,2010,0.384429512,0.174334968,0.228035677,0.673911716,0.66478243,0.439526785,0.006195787,0.515306122,0.128211095,0.33521757,0.312191872,0.270287878,0.002917037,0.719381236,0.003661219
1734,Slovak Republic,Europe,2011,0.425958175,0.191023242,0.231485231,0.549165383,0.692089596,0.485383039,0.004956629,0.487609329,0.128648802,0.307910404,0.318587608,0.257175127,0.002916854,0.747354437,0.003666232
1735,Slovak Republic,Europe,2012,0.460631889,0.18319039,0.221183214,0.507451987,0.689923699,0.496768097,0.004956629,0.5,0.129041469,0.310076301,0.334443704,0.239722437,0.002916854,0.75235253,0.003672859
1736,Slovak Republic,Europe,2013,0.474572651,0.20352,0.227856881,0.486295017,0.693630703,0.514217527,0.003717472,0.509475219,0.12926162,0.306369297,0.351365756,0.237928915,0.002916854,0.762348717,0.00367705
1737,Slovak Republic,Europe,2014,0.463668635,0.216358575,0.22524371,0.549959068,0.694878371,0.505571076,0.008674102,0.411443149,0.129422794,0.305121629,0.363224517,0.225835993,0.002916365,0.77556948,0.003680838
1738,Slovak Republic,Europe,2015,0.464738754,0.227971353,0.228641711,0.626129331,0.707173342,0.518820435,0.008674102,0.409620991,0.129262917,0.292826658,0.371485676,0.219333252,0.002916487,0.76734681,0.003684551
1739,Slovak Republic,Europe,2016,0.474701024,0.227692747,0.236192068,0.526730486,0.689255468,0.532244052,0.017348203,0.343658892,0.128681056,0.310744532,0.36655563,0.217064571,0.002916365,0.78725857,0.003689594
1740,Slovenia,Europe,2007,0.338171731,0.261954632,0.236401089,0.682038463,0.75681726,0.387560351,0,0.168367347,0.129024417,0.24318274,0.339773484,0.358677251,0.001210267,0.833370013,0.001229969
1741,Slovenia,Europe,2008,0.329703356,0.250433805,0.230683024,0.575019837,0.745411083,0.382069737,0,0.151603499,0.129064304,0.254588917,0.364956696,0.354726028,0.001210646,0.840141624,0.001232271
1742,Slovenia,Europe,2009,0.281381301,0.22605787,0.226265897,0.234001686,0.6733029,0.296906471,0,0.205539359,0.127757474,0.3266971,0.341638907,0.355369575,0.001210621,0.846913234,0.001245499
1743,Slovenia,Europe,2010,0.318818007,0.227097163,0.225600672,0.508221285,0.6557931,0.346802063,0,0.255466472,0.127572768,0.3442069,0.346568954,0.338408644,0.001210646,0.8618269,0.001251924
1744,Slovenia,Europe,2011,0.350710599,0.223328174,0.224465226,0.493344266,0.649542916,0.386222519,0,0.289723032,0.127515783,0.350457084,0.361092605,0.328156359,0.001210633,0.879965143,0.001254994
1745,Slovenia,Europe,2012,0.364832096,0.223814595,0.221406115,0.385386701,0.640430968,0.389355498,0,0.314504373,0.127128054,0.359569032,0.361758827,0.339876258,0.001210615,0.88504385,0.001258105
1746,Slovenia,Europe,2013,0.371907074,0.224377037,0.224705769,0.435041118,0.666061301,0.389674415,0,0.360422741,0.127370786,0.333938699,0.374816789,0.267996802,0.001210267,0.891573618,0.001260118
1747,Slovenia,Europe,2014,0.382241525,0.229023929,0.225630067,0.55214763,0.688762044,0.388712511,0,0.345116618,0.127883398,0.311237956,0.388407728,0.302006222,0.001210267,0.916564085,0.001261579
1748,Slovenia,Europe,2015,0.387565228,0.234640402,0.22648057,0.534937496,0.701392433,0.38701185,0,0.318877551,0.127614711,0.298607567,0.389207195,0.293159706,0.001210426,0.906567898,0.001262697
1749,Slovenia,Europe,2016,0.389965526,0.236588924,0.227281226,0.565213608,0.698960492,0.386418108,0,0.283163265,0.127771016,0.301039508,0.42158561,0.310247101,0.001210389,0.919788662,0.001263786
1771,South Africa,Africa,2008,0.147828341,0.33535257,0.222809361,0.565188671,0.612821533,0.146809437,0.231722429,0.701895044,0.13055064,0.387178467,0.144703531,0.517431865,0.07405528,0.088413855,0.036219839
1773,South Africa,Africa,2010,0.113271415,0.304214064,0.224435713,0.560522502,0.609731273,0.085129236,0.223048327,0.835641399,0.132912147,0.390268727,0.14763491,0.475959182,0.07405528,0.183504196,0.03709849
1777,South Africa,Africa,2014,0.13045148,0.33723802,0.22972924,0.510382368,0.577506644,0.1249713,0.254027261,0.814868805,0.127080556,0.422493356,0.156962025,0.447991258,0.07405528,0.331609797,0.039220779
1795,Spain,Europe,2012,0.143558672,0.118342959,0.224045516,0.375534388,0.620253969,0.11745212,0.011152416,0.894314869,0.138810825,0.379746031,0.400133245,0.201360038,0.030524744,0.961143854,0.033486278
1796,Spain,Europe,2013,0.151551855,0.150286929,0.230822233,0.423505784,0.628009229,0.114973356,0.013630731,0.941690962,0.142729507,0.371990771,0.410259827,0.214548486,0.030524744,0.982667902,0.033375999
1797,Spain,Europe,2014,0.154307455,0.159332427,0.233150825,0.509825704,0.626233664,0.124098905,0.009913259,0.881559767,0.144438304,0.373766336,0.426115923,0.220820001,0.030524744,0.987665995,0.0332757
1798,Spain,Europe,2015,0.155070467,0.160444199,0.236658575,0.585155677,0.638823106,0.125468893,0.011152416,0.794825073,0.149269559,0.361176894,0.445969354,0.228452797,0.030491221,0.974525846,0.033249718
1799,Spain,Europe,2016,0.156414011,0.153345776,0.236353872,0.560462098,0.647377699,0.120757239,0.013630731,0.706632653,0.154483052,0.352622301,0.479147235,0.23623744,0.030485298,0.990971186,0.033277992
1802,Sri Lanka,Asia,2009,0.089481153,0.136267057,0.224657568,0.575916322,0.589095275,0.106812856,0.043370508,0.204081633,0.129861132,0.410904725,0.082078614,0.192257546,0.003809716,0.52354223,0.014537819
1809,Sri Lanka,Asia,2016,0.081447932,0.112478183,0.225227764,0.622627438,0.731396151,0.098857886,0.016109046,0.145408163,0.135576057,0.268603849,0.148700866,0.491587264,0.003759827,0.726613155,0.015217482
1870,Sweden,Europe,2007,0.229828167,0.407647689,0.253820771,0.572842047,0.747349584,0.199911339,0.004956629,0.215379009,0.15590009,0.252650416,0.54230513,0.332402462,0.024853812,0.910679233,0.006368766
1871,Sweden,Europe,2008,0.23771364,0.389763175,0.241820142,0.452887947,0.738345784,0.212965868,0.007434944,0.217930029,0.155200879,0.261654216,0.561892072,0.335583372,0.024853812,0.917289615,0.006420331
1872,Sweden,Europe,2009,0.207633354,0.385644124,0.240146033,0.3329508,0.692511557,0.176201548,0.006195787,0.295189504,0.141747825,0.307488443,0.530046636,0.335875597,0.024853812,0.925592899,0.006477181
1873,Sweden,Europe,2010,0.214174261,0.388511932,0.236020355,0.650335068,0.712425137,0.186471074,0.006195787,0.304664723,0.148155288,0.287574863,0.558560959,0.333111021,0.024853812,0.92889809,0.006534559
1874,Sweden,Europe,2011,0.217337386,0.375263417,0.235194603,0.565320947,0.718686181,0.192914327,0.007434944,0.275145773,0.151859403,0.281313819,0.587341772,0.333084853,0.024853812,0.940506565,0.006585794
1875,Sweden,Europe,2012,0.216036195,0.36958202,0.232686234,0.448640121,0.703813371,0.191116839,0.006195787,0.281705539,0.147587584,0.296186629,0.6,0.330312852,0.024853812,0.937281989,0.006636361
1876,Sweden,Europe,2013,0.202682208,0.372409217,0.236769815,0.503411356,0.696472589,0.177787959,0.008674102,0.28425656,0.148216892,0.303527411,0.611725516,0.327520659,0.024853812,0.945585273,0.006694744
1877,Sweden,Europe,2014,0.206630396,0.373227333,0.222852193,0.548744302,0.700634326,0.187134485,0.006195787,0.280612245,0.148583823,0.299365674,0.62278481,0.336801348,0.024853812,0.955420231,0.00676374
1878,Sweden,Europe,2015,0.209303666,0.383973398,0.232128378,0.60522407,0.714458876,0.189098534,0.007434944,0.261661808,0.146160491,0.285541124,0.640639574,0.342488866,0.024852038,0.953807943,0.006838031
1879,Sweden,Europe,2016,0.203561552,0.400969122,0.225170158,0.530635914,0.70884978,0.186875459,0.003717472,0.245626822,0.14589289,0.29115022,0.656895403,0.352623139,0.024852038,0.957193748,0.006927329
1880,Switzerland,Europe,2007,0.304282308,0.071738986,0.259824295,0.58755665,0.815804453,0.26925338,0,0.123542274,0.150905368,0.184195547,0.662091939,0.412656413,0.002393362,0.938491205,0.005217776
1881,Switzerland,Europe,2008,0.312700942,0.080749774,0.238276911,0.553375757,0.819823101,0.281929797,0.001239157,0.112973761,0.139952351,0.180176899,0.650499667,0.412493579,0.002393326,0.946794489,0.005287368
1882,Switzerland,Europe,2009,0.285361681,0.076627004,0.24529795,0.395935365,0.791731822,0.269167084,0,0.140670554,0.148456366,0.208268178,0.696868754,0.414364338,0.002393289,0.948487392,0.005356671
1883,Switzerland,Europe,2010,0.321823424,0.076894468,0.256387735,0.566803161,0.802936931,0.292634383,0,0.166180758,0.16165588,0.197063069,0.743770819,0.410784055,0.002393253,0.955178388,0.005415106
1884,Switzerland,Europe,2011,0.330433187,0.076167827,0.240115497,0.522695525,0.806958295,0.318933577,0,0.151603499,0.158671719,0.193041705,0.751365756,0.416085059,0.002393216,0.970011439,0.005478162
1885,Switzerland,Europe,2012,0.337521852,0.073526411,0.2448969,0.503148556,0.806046664,0.316019049,0,0.15451895,0.161132935,0.193953336,0.786142572,0.417216865,0.00239318,0.970092054,0.005539037
1886,Switzerland,Europe,2013,0.360435219,0.075032005,0.229108062,0.522049027,0.80405654,0.336013746,0,0.163994169,0.159971831,0.19594346,0.815722851,0.407252337,0.002393143,0.973397245,0.005605694
1887,Switzerland,Europe,2014,0.324491545,0.072114191,0.228593358,0.539248675,0.809129313,0.290252234,0,0.166909621,0.155454391,0.190870687,0.824916722,0.41326353,0.002393107,0.986618008,0.005677265
1888,Switzerland,Europe,2015,0.316437049,0.080214797,0.271310433,0.517499878,0.80401563,0.279630277,0,0.165816327,0.158220646,0.19598437,0.85916056,0.417410061,0.00239307,0.976702436,0.005744832
1889,Switzerland,Europe,2016,0.332397275,0.07759587,0.293066909,0.530577214,0.804468088,0.302944972,0,0.170189504,0.154979672,0.195531912,0.873017988,0.416550832,0.002393033,1,0.005810376
1926,Thailand,Asia,2013,0.334284534,0.209045502,0.231958134,0.549660114,0.749106733,0.360867304,0.001239157,0,0.143243163,0.250893267,0.169087275,0.470863871,0.031176896,0.784520098,0.049922964
1927,Thailand,Asia,2014,0.340815402,0.188239587,0.228163486,0.497141725,0.741840289,0.342020042,0.001239157,0.012026239,0.142284788,0.258159711,0.172151899,0.465338582,0.031176896,0.795493332,0.050198529
1928,Thailand,Asia,2015,0.336770597,0.193980676,0.227736597,0.563430994,0.754583956,0.306028401,0,0.012755102,0.142382999,0.245416044,0.176282478,0.47035222,0.031176896,0.805475008,0.05043886
1929,Thailand,Asia,2016,0.333749155,0.18052926,0.23287479,0.572716718,0.773956778,0.280951164,0,0.016034985,0.145734323,0.226043222,0.186942039,0.478457611,0.031176896,0.816448242,0.05066419
1937,Timor-Leste,Asia,2014,0,1,0.226787598,0.604706508,0,0.448147058,0.302354399,0.144970845,0.127740184,1,0.063690873,0.192491036,0.000888466,0.444217649,0.000629389
1944,Togo,Africa,2011,0.143769735,0.112162839,0.28464205,0.646361411,0.433498274,0.231682056,0.729863693,0.063046647,0.127348892,0.566501726,0.003864091,0.465478266,0.003301672,0.151311637,0.004639428
1948,Togo,Africa,2015,0.118222788,0.152999035,0.240128133,0.635407013,0.486055387,0.205780816,0.677819083,0.07106414,0.127440714,0.513944613,0.006528981,0.443572814,0.003301672,0.199930994,0.005161639
1973,Tunisia,Africa,2010,0.23169435,0.246836382,0.224947722,0.558406993,0.635030975,0.272048412,0.018587361,0.466472303,0.12829915,0.364969025,0.113524317,0.716862893,0.009467195,0.729587827,0.007627864
2029,Uganda,Africa,2016,0.041948159,0.107226937,0.22453647,0.614220169,0.62468825,0.045529991,0.531598513,0.105648688,0.128669678,0.37531175,0.008794137,0.325129589,0.012224797,0.274363892,0.02770258
2030,Ukraine,Europe,2007,0.196077093,0.18840571,0.226222553,0.720144804,0.642335275,0.235200824,0.001239157,0.222303207,0.130615425,0.357664725,0.095403065,0.374019144,0.035356043,0.491653587,0.033296221
2031,Ukraine,Europe,2008,0.206596795,0.210413799,0.225625774,0.535967802,0.610997336,0.263374859,0,0.222667638,0.12936008,0.389002664,0.099933378,0.377976614,0.035355432,0.49262096,0.033115198
2032,Ukraine,Europe,2009,0.204828997,0.187909531,0.224778716,0,0.558760644,0.220221371,0.001239157,0.313046647,0.125715209,0.441239356,0.082611592,0.409276481,0.035355432,0.523641385,0.03296755
2033,Ukraine,Europe,2010,0.223667216,0.174230013,0.225796602,0.59297273,0.560048969,0.252263347,0,0.286078717,0.127057237,0.439951031,0.090606262,0.412630758,0.035355432,0.559184279,0.032835952
2034,Ukraine,Europe,2011,0.23941837,0.223343465,0.224827046,0.634705428,0.546602207,0.293796647,0,0.27696793,0.126229753,0.453397793,0.09793471,0.393768132,0.035355432,0.577161293,0.03271728
2035,Ukraine,Europe,2012,0.228613682,0.219771519,0.225916715,0.471479543,0.513806943,0.292718875,0.001239157,0.265306122,0.126946556,0.486193057,0.108727515,0.402979492,0.035355432,0.581619269,0.032636021
2036,Ukraine,Europe,2013,0.204661095,0.207078567,0.225116207,0.468183676,0.470723842,0.264678433,0,0.252186589,0.123767324,0.529276158,0.126715523,0.409694385,0.035355432,0.588737522,0.032561286
2037,Ukraine,Europe,2014,0.235075856,0.213914839,0.225591765,0.155966776,0.49107751,0.271421517,0,0.328717201,0.126115156,0.50892249,0.122318454,0.376371611,0.0353536,0.589632342,0.032404532
2038,Ukraine,Europe,2015,0.256461307,0.268461772,0.224642639,0.165400441,0.532854552,0.292508554,0.001239157,0.323979592,0.130068297,0.467145448,0.121918721,0.357123558,0.0353536,0.589729079,0.0323194
2039,Ukraine,Europe,2016,0.238844113,0.254272295,0.225012189,0.542058062,0.550850654,0.299381239,0.001239157,0.331632653,0.129354452,0.449149346,0.130846103,0.355588487,0.0353536,0.599209334,0.032211749
2050,United Kingdom,Europe,2007,0.111819679,0.364239754,0.255384786,0.547588883,0.574025893,0.104317883,0.002478315,0.182580175,0.139136307,0.425974107,0.449833444,0.36747457,0.014753413,0.862713659,0.043972501
2051,United Kingdom,Europe,2008,0.12246991,0.372242544,0.255877599,0.459821385,0.564332733,0.116114335,0.002478315,0.195699708,0.120609465,0.435667267,0.463957362,0.343278675,0.014753413,0.867711752,0.044321719
2052,United Kingdom,Europe,2009,0.119135518,0.332762028,0.219372066,0.324465133,0.537755526,0.108860851,0.002478315,0.265670554,0.099342354,0.462244474,0.443570953,0.346627792,0.014753413,0.882625418,0.04465994
